fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime
2018-07-12,AA,AA_CODESHARE,AA,5643,OH,N570NN,5643,12451,JAX,"Jacksonville, FL",11057,CLT,"Charlotte, NC",1031,1300.0,149.0,11.0,1311.0,1407.0,14.0,1206,1421.0,135.0,0.0,0,0.0,N,95.0,81.0,56.0,1.0,328.0,4.0,0.0,0.0,0.0,131.0,1300.0,0.0,0.0
2018-05-13,UA,UA_CODESHARE,UA,4854,ZW,N459AW,4854,12264,IAD,"Washington, DC",15412,TYS,"Knoxville, TN",815,1110.0,175.0,16.0,1126.0,1225.0,3.0,948,1228.0,160.0,0.0,0,0.0,N,93.0,78.0,59.0,1.0,420.0,160.0,0.0,0.0,0.0,0.0,808.0,132.0,132.0
2019-05-02,WN,WN,WN,1792,WN,N421LV,1792,12889,LAS,"Las Vegas, NV",15370,TUL,"Tulsa, OK",1440,1521.0,41.0,12.0,1533.0,1934.0,4.0,1920,1938.0,18.0,0.0,0,0.0,N,160.0,137.0,121.0,1.0,1076.0,0.0,0.0,0.0,0.0,18.0,1521.0,0.0,0.0
2018-05-09,AA,AA_CODESHARE,AA,5926,YV,N955LR,5926,11298,DFW,"Dallas/Fort Worth, TX",15624,VPS,"Valparaiso, FL",1630,1722.0,52.0,23.0,1745.0,1909.0,7.0,1826,1916.0,50.0,0.0,0,0.0,N,116.0,114.0,84.0,1.0,641.0,50.0,0.0,0.0,0.0,0.0,1722.0,0.0,0.0
2018-06-08,DL,DL,DL,1587,DL,N381DN,1587,14747,SEA,"Seattle, WA",12892,LAX,"Los Angeles, CA",1121,1118.0,-3.0,14.0,1132.0,1340.0,10.0,1412,1350.0,-22.0,0.0,0,0.0,N,171.0,152.0,128.0,1.0,954.0,0.0,0.0,0.0,0.0,0.0,1118.0,0.0,0.0
2018-12-30,DL,DL_CODESHARE,DL,6188,G7,N669CA,6188,13485,MSN,"Madison, WI",11433,DTW,"Detroit, MI",1704,1656.0,-8.0,9.0,1705.0,1855.0,9.0,1925,1904.0,-21.0,0.0,0,0.0,N,81.0,68.0,50.0,1.0,311.0,0.0,0.0,0.0,0.0,0.0,1656.0,0.0,0.0
2019-05-15,DL,DL,DL,751,DL,N900DE,751,10397,ATL,"Atlanta, GA",11986,GRR,"Grand Rapids, MI",1103,1101.0,-2.0,11.0,1112.0,1244.0,4.0,1253,1248.0,-5.0,0.0,0,0.0,N,110.0,107.0,92.0,1.0,640.0,0.0,0.0,0.0,0.0,0.0,1101.0,0.0,0.0
2018-05-16,AA,AA_CODESHARE,AA,3471,MQ,N654AE,3471,14960,SPS,"Wichita Falls, TX",11298,DFW,"Dallas/Fort Worth, TX",1353,1343.0,-10.0,14.0,1357.0,1424.0,9.0,1448,1433.0,-15.0,0.0,0,0.0,N,55.0,50.0,27.0,1.0,113.0,0.0,0.0,0.0,0.0,0.0,1343.0,0.0,0.0
2019-05-08,WN,WN,WN,2178,WN,N8502Z,2178,10140,ABQ,"Albuquerque, NM",13232,MDW,"Chicago, IL",900,903.0,3.0,11.0,914.0,1231.0,3.0,1240,1234.0,-6.0,0.0,0,0.0,N,160.0,151.0,137.0,1.0,1121.0,0.0,0.0,0.0,0.0,0.0,903.0,0.0,0.0
2018-07-09,WN,WN,WN,1918,WN,N444WN,1918,14679,SAN,"San Diego, CA",14831,SJC,"San Jose, CA",1400,1420.0,20.0,11.0,1431.0,1528.0,2.0,1525,1530.0,5.0,0.0,0,0.0,N,85.0,70.0,57.0,1.0,417.0,0.0,0.0,0.0,0.0,0.0,1420.0,0.0,0.0
2018-08-30,WN,WN,WN,1694,WN,N7746C,1694,12889,LAS,"Las Vegas, NV",10279,AMA,"Amarillo, TX",930,925.0,-5.0,10.0,935.0,1308.0,6.0,1325,1314.0,-11.0,0.0,0,0.0,N,115.0,109.0,93.0,1.0,758.0,0.0,0.0,0.0,0.0,0.0,925.0,0.0,0.0
2019-07-26,AA,AA_CODESHARE,AA,4129,MQ,N684JW,4129,14783,SGF,"Springfield, MO",13930,ORD,"Chicago, IL",720,712.0,-8.0,12.0,724.0,837.0,11.0,904,848.0,-16.0,0.0,0,0.0,N,104.0,96.0,73.0,1.0,438.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,0.0
2019-05-12,DL,DL,DL,1456,DL,N329NB,1456,13342,MKE,"Milwaukee, WI",14869,SLC,"Salt Lake City, UT",1850,1905.0,15.0,10.0,1915.0,2101.0,7.0,2117,2108.0,-9.0,0.0,0,0.0,N,207.0,183.0,166.0,1.0,1247.0,0.0,0.0,0.0,0.0,0.0,1905.0,0.0,0.0
2018-09-08,UA,UA_CODESHARE,UA,4843,ZW,N420AW,4843,12264,IAD,"Washington, DC",11995,GSO,"Greensboro/High Point, NC",2200,2146.0,-14.0,19.0,2205.0,2251.0,5.0,2319,2256.0,-23.0,0.0,0,0.0,N,79.0,70.0,46.0,1.0,239.0,0.0,0.0,0.0,0.0,0.0,2146.0,0.0,0.0
2018-05-18,WN,WN,WN,5539,WN,N8621A,5539,12889,LAS,"Las Vegas, NV",11697,FLL,"Fort Lauderdale, FL",1715,1750.0,35.0,9.0,1759.0,109.0,2.0,50,111.0,21.0,0.0,0,0.0,N,275.0,261.0,250.0,1.0,2173.0,8.0,0.0,0.0,0.0,13.0,1750.0,0.0,0.0
2018-04-14,DL,DL_CODESHARE,DL,7432,OO,N441SW,7432,14869,SLC,"Salt Lake City, UT",15389,TWF,"Twin Falls, ID",1102,1100.0,-2.0,13.0,1113.0,1148.0,4.0,1152,1152.0,0.0,0.0,0,0.0,N,50.0,52.0,35.0,1.0,175.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0
2019-02-21,AA,AA_CODESHARE,AA,5203,OH,N555NN,5203,11057,CLT,"Charlotte, NC",14122,PIT,"Pittsburgh, PA",1145,1145.0,0.0,0.0,0.0,0.0,0.0,1322,0.0,0.0,1.0,A,0.0,N,97.0,0.0,0.0,1.0,366.0,0.0,0.0,0.0,0.0,0.0,1145.0,0.0,0.0
2019-05-06,UA,UA,UA,591,UA,N35236,591,11292,DEN,"Denver, CO",11433,DTW,"Detroit, MI",1739,1735.0,-4.0,26.0,1801.0,2216.0,8.0,2225,2224.0,-1.0,0.0,0,0.0,N,166.0,169.0,135.0,1.0,1123.0,0.0,0.0,0.0,0.0,0.0,1735.0,0.0,0.0
2018-11-12,AA,AA_CODESHARE,AA,5710,YV,N946LR,5710,11298,DFW,"Dallas/Fort Worth, TX",12451,JAX,"Jacksonville, FL",714,708.0,-6.0,28.0,736.0,1030.0,5.0,1037,1035.0,-2.0,0.0,0,0.0,N,143.0,147.0,114.0,1.0,918.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0,0.0
2018-08-14,NK,NK,NK,106,NK,N650NK,106,13487,MSP,"Minneapolis, MN",10821,BWI,"Baltimore, MD",1747,1850.0,63.0,11.0,1901.0,2158.0,8.0,2114,2206.0,52.0,0.0,0,0.0,N,147.0,136.0,117.0,1.0,936.0,0.0,0.0,0.0,0.0,52.0,1850.0,0.0,0.0
2019-07-15,AS,AS_CODESHARE,AS,2582,QX,N426QX,2582,14747,SEA,"Seattle, WA",14057,PDX,"Portland, OR",1110,1105.0,-5.0,22.0,1127.0,1200.0,4.0,1210,1204.0,-6.0,0.0,0,0.0,N,60.0,59.0,33.0,1.0,129.0,0.0,0.0,0.0,0.0,0.0,1105.0,0.0,0.0
2018-03-10,DL,DL_CODESHARE,DL,4980,OO,N608SK,4980,14679,SAN,"San Diego, CA",12892,LAX,"Los Angeles, CA",2010,2107.0,57.0,23.0,2130.0,2202.0,10.0,2111,2212.0,61.0,0.0,0,0.0,N,61.0,65.0,32.0,1.0,109.0,0.0,0.0,4.0,0.0,57.0,2107.0,0.0,0.0
2019-09-08,AA,AA_CODESHARE,AA,5765,YV,N928LR,5765,11298,DFW,"Dallas/Fort Worth, TX",14108,PIA,"Peoria, IL",1840,2018.0,98.0,11.0,2029.0,2157.0,3.0,2034,2200.0,86.0,0.0,0,0.0,N,114.0,102.0,88.0,1.0,672.0,0.0,0.0,0.0,0.0,86.0,2018.0,0.0,0.0
2019-07-05,NK,NK,NK,347,NK,N904NK,347,12953,LGA,"New York, NY",13577,MYR,"Myrtle Beach, SC",1830,1827.0,-3.0,34.0,1901.0,2019.0,4.0,2028,2023.0,-5.0,0.0,0,0.0,N,118.0,116.0,78.0,1.0,563.0,0.0,0.0,0.0,0.0,0.0,1827.0,0.0,0.0
2018-04-29,WN,WN,WN,3514,WN,N959WN,3514,10693,BNA,"Nashville, TN",14193,PNS,"Pensacola, FL",920,920.0,0.0,8.0,928.0,1026.0,2.0,1035,1028.0,-7.0,0.0,0,0.0,N,75.0,68.0,58.0,1.0,391.0,0.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0
2018-10-02,WN,WN,WN,1998,WN,N8613K,1998,14771,SFO,"San Francisco, CA",14107,PHX,"Phoenix, AZ",1510,1515.0,5.0,14.0,1529.0,1700.0,6.0,1720,1706.0,-14.0,0.0,0,0.0,N,130.0,111.0,91.0,1.0,651.0,0.0,0.0,0.0,0.0,0.0,1515.0,0.0,0.0
2019-01-31,AA,AA_CODESHARE,AA,5572,OH,N562NN,5572,11042,CLE,"Cleveland, OH",11057,CLT,"Charlotte, NC",1354,1356.0,2.0,10.0,1406.0,1515.0,13.0,1540,1528.0,-12.0,0.0,0,0.0,N,106.0,92.0,69.0,1.0,430.0,0.0,0.0,0.0,0.0,0.0,1356.0,0.0,0.0
2018-01-28,DL,DL,DL,2405,DL,N338NW,2405,13303,MIA,"Miami, FL",10397,ATL,"Atlanta, GA",1222,1219.0,-3.0,17.0,1236.0,1407.0,7.0,1420,1414.0,-6.0,0.0,0,0.0,N,118.0,115.0,91.0,1.0,594.0,0.0,0.0,0.0,0.0,0.0,1219.0,0.0,0.0
2018-03-27,UA,UA_CODESHARE,UA,5825,OO,N202SY,5825,13930,ORD,"Chicago, IL",12278,ICT,"Wichita, KS",1930,1927.0,-3.0,23.0,1950.0,2140.0,3.0,2137,2143.0,6.0,0.0,0,0.0,N,127.0,136.0,110.0,1.0,588.0,0.0,0.0,0.0,0.0,0.0,1927.0,0.0,0.0
2018-05-04,AS,AS_CODESHARE,AS,2352,QX,N400QX,2352,14057,PDX,"Portland, OR",11884,GEG,"Spokane, WA",817,810.0,-7.0,11.0,821.0,911.0,3.0,922,914.0,-8.0,0.0,0,0.0,N,65.0,64.0,50.0,1.0,279.0,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0
2019-04-12,AA,AA,AA,2465,AA,N945NN,2465,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",2045,2043.0,-2.0,13.0,2056.0,2215.0,7.0,2245,2222.0,-23.0,0.0,0,0.0,N,240.0,219.0,199.0,1.0,1514.0,0.0,0.0,0.0,0.0,0.0,2043.0,0.0,0.0
2019-05-31,WN,WN,WN,1965,WN,N799SW,1965,13204,MCO,"Orlando, FL",14843,SJU,"San Juan, PR",725,725.0,0.0,14.0,739.0,1002.0,7.0,1010,1009.0,-1.0,0.0,0,0.0,N,165.0,164.0,143.0,1.0,1189.0,0.0,0.0,0.0,0.0,0.0,725.0,0.0,0.0
2019-01-06,UA,UA_CODESHARE,UA,4992,C5,N11193,4992,13244,MEM,"Memphis, TN",11618,EWR,"Newark, NJ",1405,1549.0,104.0,18.0,1607.0,1921.0,13.0,1744,1934.0,110.0,0.0,0,0.0,N,159.0,165.0,134.0,1.0,946.0,0.0,0.0,110.0,0.0,0.0,1549.0,0.0,0.0
2019-01-15,AS,AS,AS,1928,AS,N923VA,1928,14771,SFO,"San Francisco, CA",12892,LAX,"Los Angeles, CA",1400,1430.0,30.0,50.0,1520.0,1613.0,12.0,1525,1625.0,60.0,0.0,0,0.0,N,85.0,115.0,53.0,1.0,337.0,0.0,0.0,30.0,0.0,30.0,1430.0,0.0,0.0
2018-07-25,WN,WN,WN,2242,WN,N778SW,2242,10140,ABQ,"Albuquerque, NM",13232,MDW,"Chicago, IL",1720,1745.0,25.0,7.0,1752.0,2118.0,5.0,2105,2123.0,18.0,0.0,0,0.0,N,165.0,158.0,146.0,1.0,1121.0,9.0,0.0,0.0,0.0,9.0,1745.0,0.0,0.0
2019-04-19,UA,UA_CODESHARE,UA,3559,YX,N728YX,3559,11193,CVG,"Cincinnati, OH",13930,ORD,"Chicago, IL",1130,1124.0,-6.0,35.0,1159.0,1152.0,13.0,1204,1205.0,1.0,0.0,0,0.0,N,94.0,101.0,53.0,1.0,264.0,0.0,0.0,0.0,0.0,0.0,1124.0,0.0,0.0
2018-07-11,B6,B6,B6,863,B6,N231JB,863,12250,HYA,"Hyannis, MA",12478,JFK,"New York, NY",1324,1318.0,-6.0,7.0,1325.0,1408.0,4.0,1428,1412.0,-16.0,0.0,0,0.0,N,64.0,54.0,43.0,1.0,196.0,0.0,0.0,0.0,0.0,0.0,1318.0,0.0,0.0
2018-06-13,WN,WN,WN,1567,WN,N8693A,1567,11540,ELP,"El Paso, TX",11259,DAL,"Dallas, TX",1200,1213.0,13.0,8.0,1221.0,1443.0,3.0,1450,1446.0,-4.0,0.0,0,0.0,N,110.0,93.0,82.0,1.0,562.0,0.0,0.0,0.0,0.0,0.0,1213.0,0.0,0.0
2018-07-11,AA,AA,AA,2738,AA,N159AN,2738,13930,ORD,"Chicago, IL",11298,DFW,"Dallas/Fort Worth, TX",2210,2331.0,81.0,15.0,2346.0,125.0,7.0,30,132.0,62.0,0.0,0,0.0,N,140.0,121.0,99.0,1.0,802.0,4.0,0.0,0.0,0.0,58.0,2331.0,0.0,0.0
2019-12-30,B6,B6,B6,1776,B6,N216JB,1776,14100,PHL,"Philadelphia, PA",10721,BOS,"Boston, MA",816,819.0,3.0,17.0,836.0,919.0,6.0,939,925.0,-14.0,0.0,0,0.0,N,83.0,66.0,43.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,0.0
2018-02-05,DL,DL,DL,882,DL,N994AT,882,15370,TUL,"Tulsa, OK",10397,ATL,"Atlanta, GA",1010,1023.0,13.0,10.0,1033.0,1257.0,5.0,1303,1302.0,-1.0,0.0,0,0.0,N,113.0,99.0,84.0,1.0,674.0,0.0,0.0,0.0,0.0,0.0,1023.0,0.0,0.0
2019-05-08,UA,UA_CODESHARE,UA,4068,EV,N13989,4068,12266,IAH,"Houston, TX",12206,HRL,"Harlingen/San Benito, TX",1944,1944.0,0.0,0.0,0.0,0.0,0.0,2058,0.0,0.0,1.0,C,0.0,N,74.0,0.0,0.0,1.0,295.0,0.0,0.0,0.0,0.0,0.0,1944.0,0.0,0.0
2019-07-26,WN,WN,WN,2191,WN,N259WN,2191,10693,BNA,"Nashville, TN",10994,CHS,"Charleston, SC",940,937.0,-3.0,9.0,946.0,1156.0,6.0,1205,1202.0,-3.0,0.0,0,0.0,N,85.0,85.0,70.0,1.0,439.0,0.0,0.0,0.0,0.0,0.0,937.0,0.0,0.0
2019-06-27,DL,DL,DL,1373,DL,N906DL,1373,10397,ATL,"Atlanta, GA",12992,LIT,"Little Rock, AR",1747,1745.0,-2.0,13.0,1758.0,1827.0,3.0,1820,1830.0,10.0,0.0,0,0.0,N,93.0,105.0,89.0,1.0,453.0,0.0,0.0,0.0,0.0,0.0,1745.0,0.0,0.0
2018-01-03,DL,DL,DL,1933,DL,N344NW,1933,10397,ATL,"Atlanta, GA",12478,JFK,"New York, NY",1350,1350.0,0.0,15.0,1405.0,1541.0,5.0,1610,1546.0,-24.0,0.0,0,0.0,N,140.0,116.0,96.0,1.0,760.0,0.0,0.0,0.0,0.0,0.0,1350.0,0.0,0.0
2019-05-09,AS,AS,AS,1259,AS,N631VA,1259,14771,SFO,"San Francisco, CA",14747,SEA,"Seattle, WA",830,822.0,-8.0,12.0,834.0,1022.0,11.0,1045,1033.0,-12.0,0.0,0,0.0,N,135.0,131.0,108.0,1.0,679.0,0.0,0.0,0.0,0.0,0.0,822.0,0.0,0.0
2019-02-21,AA,AA,AA,1455,AA,N919NN,1455,11298,DFW,"Dallas/Fort Worth, TX",13495,MSY,"New Orleans, LA",2100,2231.0,91.0,25.0,2256.0,2358.0,5.0,2226,3.0,97.0,0.0,0,0.0,N,86.0,92.0,62.0,1.0,447.0,3.0,0.0,6.0,0.0,88.0,2231.0,0.0,0.0
2019-07-24,UA,UA,UA,1126,UA,N69839,1126,13487,MSP,"Minneapolis, MN",13930,ORD,"Chicago, IL",1507,1505.0,-2.0,30.0,1535.0,1632.0,10.0,1647,1642.0,-5.0,0.0,0,0.0,N,100.0,97.0,57.0,1.0,334.0,0.0,0.0,0.0,0.0,0.0,1505.0,0.0,0.0
2018-06-24,WN,WN,WN,4708,WN,N415WN,4708,10821,BWI,"Baltimore, MD",14683,SAT,"San Antonio, TX",825,855.0,30.0,14.0,909.0,1116.0,2.0,1100,1118.0,18.0,0.0,0,0.0,N,215.0,203.0,187.0,1.0,1407.0,18.0,0.0,0.0,0.0,0.0,855.0,0.0,0.0
2019-01-21,WN,WN,WN,4509,WN,N7819A,4509,14679,SAN,"San Diego, CA",14893,SMF,"Sacramento, CA",915,910.0,-5.0,13.0,923.0,1041.0,4.0,1055,1045.0,-10.0,0.0,0,0.0,N,100.0,95.0,78.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,910.0,0.0,0.0
2019-09-30,AA,AA,AA,2647,AA,N653AW,2647,11057,CLT,"Charlotte, NC",14492,RDU,"Raleigh/Durham, NC",920,925.0,5.0,16.0,941.0,1008.0,4.0,1021,1012.0,-9.0,0.0,0,0.0,N,61.0,47.0,27.0,1.0,130.0,0.0,0.0,0.0,0.0,0.0,925.0,0.0,0.0
2018-06-08,AA,AA,AA,408,AA,N744P,408,11057,CLT,"Charlotte, NC",13577,MYR,"Myrtle Beach, SC",1114,1112.0,-2.0,12.0,1124.0,1202.0,4.0,1204,1206.0,2.0,0.0,0,0.0,N,50.0,54.0,38.0,1.0,157.0,0.0,0.0,0.0,0.0,0.0,1112.0,0.0,0.0
2019-06-24,G4,G4,G4,2894,G4,246NV,2894,15624,VPS,"Valparaiso, FL",12992,LIT,"Little Rock, AR",630,628.0,-2.0,18.0,646.0,752.0,8.0,758,800.0,2.0,0.0,0,0.0,N,88.0,92.0,66.0,1.0,443.0,0.0,0.0,0.0,0.0,0.0,628.0,0.0,0.0
2018-11-20,DL,DL,DL,1862,DL,N916DE,1862,13303,MIA,"Miami, FL",10397,ATL,"Atlanta, GA",1657,1655.0,-2.0,14.0,1709.0,1835.0,12.0,1859,1847.0,-12.0,0.0,0,0.0,N,122.0,112.0,86.0,1.0,594.0,0.0,0.0,0.0,0.0,0.0,1655.0,0.0,0.0
2018-10-31,DL,DL_CODESHARE,DL,5813,CP,N608CZ,5813,12892,LAX,"Los Angeles, CA",14831,SJC,"San Jose, CA",1945,1937.0,-8.0,16.0,1953.0,2045.0,3.0,2059,2048.0,-11.0,0.0,0,0.0,N,74.0,71.0,52.0,1.0,308.0,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0
2018-03-16,WN,WN,WN,6141,WN,N7874B,6141,12889,LAS,"Las Vegas, NV",14893,SMF,"Sacramento, CA",1400,1426.0,26.0,12.0,1438.0,1545.0,3.0,1535,1548.0,13.0,0.0,0,0.0,N,95.0,82.0,67.0,1.0,397.0,0.0,0.0,0.0,0.0,0.0,1426.0,0.0,0.0
2019-03-17,DL,DL,DL,2989,DL,N395DN,2989,10423,AUS,"Austin, TX",14869,SLC,"Salt Lake City, UT",815,818.0,3.0,15.0,833.0,1004.0,11.0,1023,1015.0,-8.0,0.0,0,0.0,N,188.0,177.0,151.0,1.0,1086.0,0.0,0.0,0.0,0.0,0.0,818.0,0.0,0.0
2019-09-12,AA,AA,AA,2240,AA,N913NN,2240,14747,SEA,"Seattle, WA",11298,DFW,"Dallas/Fort Worth, TX",1537,1527.0,-10.0,14.0,1541.0,2118.0,15.0,2128,2133.0,5.0,0.0,0,0.0,N,231.0,246.0,217.0,1.0,1660.0,0.0,0.0,0.0,0.0,0.0,1527.0,0.0,0.0
2019-12-24,DL,DL,DL,2405,DL,N967DL,2405,13303,MIA,"Miami, FL",10397,ATL,"Atlanta, GA",1218,1215.0,-3.0,16.0,1231.0,1404.0,5.0,1421,1409.0,-12.0,0.0,0,0.0,N,123.0,114.0,93.0,1.0,594.0,0.0,0.0,0.0,0.0,0.0,1215.0,0.0,0.0
2019-03-16,UA,UA_CODESHARE,UA,5562,OO,N119SY,5562,14893,SMF,"Sacramento, CA",14771,SFO,"San Francisco, CA",545,536.0,-9.0,13.0,549.0,615.0,4.0,641,619.0,-22.0,0.0,0,0.0,N,56.0,43.0,26.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,536.0,0.0,0.0
2018-05-13,WN,WN,WN,4165,WN,N8307K,4165,15304,TPA,"Tampa, FL",12191,HOU,"Houston, TX",620,620.0,0.0,8.0,628.0,714.0,2.0,740,716.0,-24.0,0.0,0,0.0,N,140.0,116.0,106.0,1.0,781.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0
2019-04-04,DL,DL_CODESHARE,DL,5424,9E,N8946A,5424,14814,SHV,"Shreveport, LA",10397,ATL,"Atlanta, GA",715,709.0,-6.0,30.0,739.0,1004.0,8.0,1001,1012.0,11.0,0.0,0,0.0,N,106.0,123.0,85.0,1.0,551.0,0.0,0.0,0.0,0.0,0.0,709.0,0.0,0.0
2018-08-25,B6,B6,B6,1130,B6,N279JB,1130,11697,FLL,"Fort Lauderdale, FL",10994,CHS,"Charleston, SC",2215,2324.0,69.0,20.0,2344.0,49.0,4.0,2355,53.0,58.0,0.0,0,0.0,N,100.0,89.0,65.0,1.0,470.0,17.0,0.0,0.0,0.0,41.0,2324.0,0.0,0.0
2018-11-28,AA,AA_CODESHARE,AA,6048,CP,N208AN,6048,14747,SEA,"Seattle, WA",12892,LAX,"Los Angeles, CA",610,600.0,-10.0,21.0,621.0,834.0,18.0,907,852.0,-15.0,0.0,0,0.0,N,177.0,172.0,133.0,1.0,954.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0
2019-12-29,DL,DL_CODESHARE,DL,4013,OO,N935SW,4013,11146,CRW,"Charleston/Dunbar, WV",10397,ATL,"Atlanta, GA",1400,1359.0,-1.0,5.0,1404.0,1518.0,9.0,1543,1527.0,-16.0,0.0,0,0.0,N,103.0,88.0,74.0,1.0,363.0,0.0,0.0,0.0,0.0,0.0,1359.0,0.0,0.0
2018-09-10,NK,NK,NK,370,NK,N611NK,370,12889,LAS,"Las Vegas, NV",14057,PDX,"Portland, OR",1600,1647.0,47.0,13.0,1700.0,1851.0,5.0,1821,1856.0,35.0,0.0,0,0.0,N,141.0,129.0,111.0,1.0,763.0,0.0,0.0,35.0,0.0,0.0,1647.0,0.0,0.0
2019-11-02,UA,UA_CODESHARE,UA,5690,OO,N904EV,5690,13158,MAF,"Midland/Odessa, TX",11292,DEN,"Denver, CO",1130,1353.0,143.0,17.0,1410.0,1440.0,5.0,1226,1445.0,139.0,0.0,0,0.0,N,116.0,112.0,90.0,1.0,563.0,96.0,0.0,0.0,0.0,43.0,1150.0,29.0,29.0
2018-05-11,WN,WN,WN,1813,WN,N228WN,1813,10140,ABQ,"Albuquerque, NM",13796,OAK,"Oakland, CA",1525,1530.0,5.0,9.0,1539.0,1652.0,4.0,1650,1656.0,6.0,0.0,0,0.0,N,145.0,146.0,133.0,1.0,889.0,0.0,0.0,0.0,0.0,0.0,1530.0,0.0,0.0
2019-07-13,AA,AA_CODESHARE,AA,4687,YX,N447YX,4687,11057,CLT,"Charlotte, NC",12339,IND,"Indianapolis, IN",2020,2215.0,115.0,22.0,2237.0,2346.0,10.0,2158,2356.0,118.0,0.0,0,0.0,N,98.0,101.0,69.0,1.0,427.0,0.0,0.0,3.0,0.0,115.0,2215.0,0.0,0.0
2018-06-22,AA,AA_CODESHARE,AA,3951,MQ,N933JN,3951,13930,ORD,"Chicago, IL",10685,BMI,"Bloomington/Normal, IL",1824,1822.0,-2.0,22.0,1844.0,1913.0,3.0,1914,1916.0,2.0,0.0,0,0.0,N,50.0,54.0,29.0,1.0,116.0,0.0,0.0,0.0,0.0,0.0,1822.0,0.0,0.0
2018-11-28,B6,B6,B6,301,B6,N659JB,301,12478,JFK,"New York, NY",11697,FLL,"Fort Lauderdale, FL",1710,1700.0,-10.0,26.0,1726.0,1958.0,6.0,2017,2004.0,-13.0,0.0,0,0.0,N,187.0,184.0,152.0,1.0,1069.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.0,0.0
2018-07-14,DL,DL,DL,1076,DL,N962DL,1076,12451,JAX,"Jacksonville, FL",10397,ATL,"Atlanta, GA",1830,1914.0,44.0,26.0,1940.0,2030.0,11.0,1952,2041.0,49.0,0.0,0,0.0,N,82.0,87.0,50.0,1.0,270.0,0.0,44.0,5.0,0.0,0.0,1914.0,0.0,0.0
2018-12-25,NK,NK,NK,1520,NK,N686NK,1520,11697,FLL,"Fort Lauderdale, FL",11618,EWR,"Newark, NJ",920,916.0,-4.0,10.0,926.0,1143.0,10.0,1212,1153.0,-19.0,0.0,0,0.0,N,172.0,157.0,137.0,1.0,1065.0,0.0,0.0,0.0,0.0,0.0,916.0,0.0,0.0
2019-02-12,NK,NK,NK,138,NK,N673NK,138,13204,MCO,"Orlando, FL",10158,ACY,"Atlantic City, NJ",941,935.0,-6.0,13.0,948.0,1138.0,3.0,1154,1141.0,-13.0,0.0,0,0.0,N,133.0,126.0,110.0,1.0,852.0,0.0,0.0,0.0,0.0,0.0,935.0,0.0,0.0
2019-12-14,AA,AA,AA,1622,AA,N986AN,1622,11298,DFW,"Dallas/Fort Worth, TX",11292,DEN,"Denver, CO",845,844.0,-1.0,17.0,901.0,940.0,11.0,953,951.0,-2.0,0.0,0,0.0,N,128.0,127.0,99.0,1.0,641.0,0.0,0.0,0.0,0.0,0.0,844.0,0.0,0.0
2019-03-10,F9,F9,F9,535,F9,N211FR,535,11278,DCA,"Washington, DC",11292,DEN,"Denver, CO",700,700.0,0.0,17.0,717.0,913.0,15.0,910,928.0,18.0,0.0,0,0.0,N,250.0,268.0,236.0,1.0,1476.0,0.0,0.0,18.0,0.0,0.0,700.0,0.0,0.0
2019-09-29,DL,DL_CODESHARE,DL,3537,OO,N915EV,3537,13377,MLU,"Monroe, LA",10397,ATL,"Atlanta, GA",1025,1022.0,-3.0,8.0,1030.0,1239.0,11.0,1302,1250.0,-12.0,0.0,0,0.0,N,97.0,88.0,69.0,1.0,448.0,0.0,0.0,0.0,0.0,0.0,1022.0,0.0,0.0
2018-07-05,AA,AA_CODESHARE,AA,4679,YX,N101HQ,4679,14100,PHL,"Philadelphia, PA",10529,BDL,"Hartford, CT",1833,1832.0,-1.0,52.0,1924.0,2018.0,5.0,2005,2023.0,18.0,0.0,0,0.0,N,92.0,111.0,54.0,1.0,196.0,0.0,0.0,18.0,0.0,0.0,1832.0,0.0,0.0
2019-02-12,WN,WN,WN,244,WN,N269WN,244,14107,PHX,"Phoenix, AZ",10713,BOI,"Boise, ID",1215,1238.0,23.0,8.0,1246.0,1449.0,2.0,1425,1451.0,26.0,0.0,0,0.0,N,130.0,133.0,123.0,1.0,735.0,23.0,0.0,3.0,0.0,0.0,1238.0,0.0,0.0
